run,cond,i,layer,vector,at_prompt_end,mean_reasoning,mean_first200,mean_last200,n_reasoning_tokens
qwen3.5-27b_20260823_223518,baseline,4,24,value_axis,-6.816487789154053,-9.462403297424316,-11.726899147033691,-9.780628204345703,7396
qwen3.5-27b_20260823_223518,baseline,4,24,random_control,0.5659583210945129,0.4517833888530731,0.38597267866134644,0.383991539478302,7396
qwen3.5-27b_20260823_223518,baseline,4,40,value_axis,15.288633346557617,12.728316307067871,9.11047649383545,12.854623794555664,7396
qwen3.5-27b_20260823_223518,baseline,4,40,random_control,-1.0482215881347656,-1.1842923164367676,-1.0785239934921265,-1.3472540378570557,7396
qwen3.5-27b_20260823_223518,baseline,5,32,value_axis,-0.9518304467201233,-4.271815776824951,-5.12764835357666,-3.3688290119171143,7308
qwen3.5-27b_20260823_223518,baseline,5,32,random_control,-0.3838730454444885,-0.04097055271267891,-0.02222910337150097,-0.10724807530641556,7308
qwen3.5-27b_20260823_223518,baseline,5,24,value_axis,-6.816487789154053,-9.437202453613281,-11.17708969116211,-8.758042335510254,7308
qwen3.5-27b_20260823_223518,baseline,5,24,random_control,0.5659583210945129,0.462677538394928,0.45415741205215454,0.45275548100471497,7308
qwen3.5-27b_20260823_223518,baseline,5,40,value_axis,15.288633346557617,12.555912971496582,11.372631072998047,14.358677864074707,7308
qwen3.5-27b_20260823_223518,baseline,5,40,random_control,-1.0482215881347656,-1.2066802978515625,-1.2235609292984009,-1.2626824378967285,7308
qwen3.5-27b_20260823_223518,baseline,6,32,value_axis,-0.9518304467201233,-4.3233561515808105,-6.709904193878174,-2.3683648109436035,7149
qwen3.5-27b_20260823_223518,baseline,6,32,random_control,-0.3838730454444885,-0.0005204668850637972,-0.05079576373100281,-0.06176489219069481,7149
qwen3.5-27b_20260823_223518,baseline,6,24,value_axis,-6.816487789154053,-9.632512092590332,-12.045546531677246,-8.124000549316406,7149
qwen3.5-27b_20260823_223518,baseline,6,24,random_control,0.5659583210945129,0.476164311170578,0.4542936682701111,0.5008296370506287,7149
qwen3.5-27b_20260823_223518,baseline,6,40,value_axis,15.288633346557617,12.831014633178711,8.915465354919434,15.77481460571289,7149
qwen3.5-27b_20260823_223518,baseline,6,40,random_control,-1.0482215881347656,-1.2494251728057861,-1.200363039970398,-1.1341270208358765,7149
qwen3.5-27b_20260823_223518,baseline,7,32,value_axis,-0.9518304467201233,-4.198387145996094,-5.829855442047119,-2.8237645626068115,7856
qwen3.5-27b_20260823_223518,baseline,7,32,random_control,-0.3838730454444885,0.0056607890874147415,0.0051600695587694645,0.004542205482721329,7856
qwen3.5-27b_20260823_223518,baseline,7,24,value_axis,-6.816487789154053,-9.53304386138916,-11.71249771118164,-8.216530799865723,7856
qwen3.5-27b_20260823_223518,baseline,7,24,random_control,0.5659583210945129,0.4792901277542114,0.33841490745544434,0.4850536584854126,7856
qwen3.5-27b_20260823_223518,baseline,7,40,value_axis,15.288633346557617,12.991456985473633,10.676565170288086,14.095890998840332,7856
qwen3.5-27b_20260823_223518,baseline,7,40,random_control,-1.0482215881347656,-1.260158896446228,-1.186546802520752,-1.1374119520187378,7856
qwen3.5-27b_20260823_223518,baseline,8,32,value_axis,-0.9518280029296875,-4.1771321296691895,-6.417330265045166,-2.492140054702759,9259
qwen3.5-27b_20260823_223518,baseline,8,32,random_control,-0.3838731050491333,0.02178252674639225,0.04357999935746193,0.028605705127120018,9259
qwen3.5-27b_20260823_223518,baseline,8,24,value_axis,-6.816493034362793,-9.47391414642334,-11.729039192199707,-8.20875358581543,9259
qwen3.5-27b_20260823_223518,baseline,8,24,random_control,0.5659584403038025,0.4645571708679199,0.391764372587204,0.4860205054283142,9259
qwen3.5-27b_20260823_223518,baseline,8,40,value_axis,15.288623809814453,12.89205265045166,9.13721752166748,15.689072608947754,9259
qwen3.5-27b_20260823_223518,baseline,8,40,random_control,-1.0482203960418701,-1.2437747716903687,-1.112655520439148,-1.248757004737854,9259
qwen3.5-27b_20260823_223518,baseline,9,32,value_axis,-0.9518280029296875,-4.215460777282715,-5.91455078125,-2.3807361125946045,9708
qwen3.5-27b_20260823_223518,baseline,9,32,random_control,-0.3838731050491333,0.045146241784095764,0.06118251010775566,0.07949379086494446,9708
qwen3.5-27b_20260823_223518,baseline,9,24,value_axis,-6.816493034362793,-9.575126647949219,-11.508227348327637,-8.363533973693848,9708
qwen3.5-27b_20260823_223518,baseline,9,24,random_control,0.5659584403038025,0.4566049873828888,0.386474072933197,0.4803781509399414,9708
qwen3.5-27b_20260823_223518,baseline,9,40,value_axis,15.288623809814453,13.056052207946777,10.298935890197754,16.26849365234375,9708
qwen3.5-27b_20260823_223518,baseline,9,40,random_control,-1.0482203960418701,-1.260994791984558,-1.0252127647399902,-1.3698481321334839,9708
qwen3.5-27b_20260823_223518,baseline,10,32,value_axis,-0.9518304467201233,-4.0039472579956055,-6.001173496246338,-2.503939628601074,8103
qwen3.5-27b_20260823_223518,baseline,10,32,random_control,-0.3838730454444885,0.022587673738598824,-0.03398161008954048,0.03870178014039993,8103
qwen3.5-27b_20260823_223518,baseline,10,24,value_axis,-6.816487789154053,-9.492937088012695,-11.788159370422363,-8.368111610412598,8103
qwen3.5-27b_20260823_223518,baseline,10,24,random_control,0.5659583210945129,0.4711298644542694,0.40212318301200867,0.5367636680603027,8103
qwen3.5-27b_20260823_223518,baseline,10,40,value_axis,15.288633346557617,13.497429847717285,10.37854290008545,16.170650482177734,8103
qwen3.5-27b_20260823_223518,baseline,10,40,random_control,-1.0482215881347656,-1.2324138879776,-1.0776458978652954,-1.176902174949646,8103
qwen3.5-27b_20260823_223518,baseline,11,32,value_axis,-0.9518304467201233,-4.241913795471191,-6.108299732208252,-3.3134772777557373,8076
qwen3.5-27b_20260823_223518,baseline,11,32,random_control,-0.3838730454444885,-0.007014306727796793,-0.05930641293525696,0.05642690509557724,8076
qwen3.5-27b_20260823_223518,baseline,11,24,value_axis,-6.816487789154053,-9.620060920715332,-11.715932846069336,-9.223573684692383,8076
qwen3.5-27b_20260823_223518,baseline,11,24,random_control,0.5659583210945129,0.4795513153076172,0.44367316365242004,0.5650250315666199,8076
qwen3.5-27b_20260823_223518,baseline,11,40,value_axis,15.288633346557617,12.946436882019043,9.93234634399414,14.853729248046875,8076
qwen3.5-27b_20260823_223518,baseline,11,40,random_control,-1.0482215881347656,-1.2897239923477173,-0.9828709363937378,-1.3617675304412842,8076
qwen3.5-27b_20260823_223518,baseline,12,32,value_axis,-0.9518280029296875,-3.8611679077148438,-6.07990837097168,-2.3675320148468018,8349
qwen3.5-27b_20260823_223518,baseline,12,32,random_control,-0.3838730752468109,-0.020213836804032326,-0.031239543110132217,-0.07915820926427841,8349
qwen3.5-27b_20260823_223518,baseline,12,24,value_axis,-6.816493034362793,-9.332076072692871,-11.918661117553711,-8.199902534484863,8349
qwen3.5-27b_20260823_223518,baseline,12,24,random_control,0.5659584403038025,0.49081090092658997,0.38705241680145264,0.5220577120780945,8349
qwen3.5-27b_20260823_223518,baseline,12,40,value_axis,15.28862476348877,13.52639389038086,10.202178001403809,15.698053359985352,8349
qwen3.5-27b_20260823_223518,baseline,12,40,random_control,-1.0482203960418701,-1.2738847732543945,-1.109724998474121,-1.1700843572616577,8349
qwen3.5-27b_20260823_223518,baseline,13,32,value_axis,-0.9518296718597412,-4.363788604736328,-5.612357139587402,-2.6558709144592285,10338
qwen3.5-27b_20260823_223518,baseline,13,32,random_control,-0.3838728666305542,-0.004740308504551649,0.09239888936281204,0.08440376073122025,10338
qwen3.5-27b_20260823_223518,baseline,13,24,value_axis,-6.816488265991211,-9.49006175994873,-11.300854682922363,-8.254080772399902,10338
qwen3.5-27b_20260823_223518,baseline,13,24,random_control,0.5659583210945129,0.4702659547328949,0.4202369749546051,0.4566102921962738,10338
qwen3.5-27b_20260823_223518,baseline,13,40,value_axis,15.288619995117188,12.477583885192871,10.662487983703613,15.3599271774292,10338
qwen3.5-27b_20260823_223518,baseline,13,40,random_control,-1.0482219457626343,-1.2536052465438843,-1.1433284282684326,-1.4040292501449585,10338
qwen3.5-27b_20260823_223518,baseline,14,32,value_axis,-0.9518304467201233,-3.994140863418579,-5.772243499755859,-2.555858850479126,7595
qwen3.5-27b_20260823_223518,baseline,14,32,random_control,-0.3838730454444885,0.0025027431547641754,0.025926774367690086,-0.0040918076410889626,7595
qwen3.5-27b_20260823_223518,baseline,14,24,value_axis,-6.816487789154053,-9.433760643005371,-11.56781005859375,-8.532033920288086,7595
qwen3.5-27b_20260823_223518,baseline,14,24,random_control,0.5659583210945129,0.487710177898407,0.44710013270378113,0.47395774722099304,7595
qwen3.5-27b_20260823_223518,baseline,14,40,value_axis,15.288633346557617,13.32580852508545,10.91406536102295,15.907797813415527,7595
qwen3.5-27b_20260823_223518,baseline,14,40,random_control,-1.0482215881347656,-1.2953845262527466,-1.1015956401824951,-1.1863608360290527,7595
qwen3.5-27b_20260823_223518,baseline,15,32,value_axis,-0.9518280029296875,-4.045670509338379,-5.37384033203125,-3.717317581176758,8774
qwen3.5-27b_20260823_223518,baseline,15,32,random_control,-0.3838730752468109,0.016555702313780785,0.0027107237838208675,0.08642853796482086,8774
qwen3.5-27b_20260823_223518,baseline,15,24,value_axis,-6.816493034362793,-9.448311805725098,-11.398207664489746,-9.426517486572266,8774
qwen3.5-27b_20260823_223518,baseline,15,24,random_control,0.5659584403038025,0.4532199501991272,0.3799980580806732,0.5002286434173584,8774
qwen3.5-27b_20260823_223518,baseline,15,40,value_axis,15.28862476348877,13.285805702209473,11.363054275512695,14.476205825805664,8774
qwen3.5-27b_20260823_223518,baseline,15,40,random_control,-1.0482203960418701,-1.2502939701080322,-1.0996201038360596,-1.026258111000061,8774
qwen3.5-27b_20260823_223518,baseline,16,32,value_axis,-0.9518304467201233,-4.20855188369751,-4.954470157623291,-3.349879741668701,7280
qwen3.5-27b_20260823_223518,baseline,16,32,random_control,-0.3838730454444885,0.02461106888949871,-0.032511621713638306,0.0847800076007843,7280
qwen3.5-27b_20260823_223518,baseline,16,24,value_axis,-6.816487789154053,-9.59852123260498,-11.193861961364746,-8.925846099853516,7280
qwen3.5-27b_20260823_223518,baseline,16,24,random_control,0.5659583210945129,0.478694349527359,0.4763195812702179,0.46455642580986023,7280
qwen3.5-27b_20260823_223518,baseline,16,40,value_axis,15.288633346557617,13.206377029418945,12.172257423400879,15.070438385009766,7280
qwen3.5-27b_20260823_223518,baseline,16,40,random_control,-1.0482215881347656,-1.3484623432159424,-1.0818153619766235,-1.477176547050476,7280
qwen3.5-27b_20260823_223518,baseline,17,32,value_axis,-0.9736709594726562,-5.864375591278076,-6.977408409118652,-4.105424880981445,2413
qwen3.5-27b_20260823_223518,baseline,17,32,random_control,-0.37677305936813354,0.0035307221114635468,-0.010417675599455833,-0.041605569422245026,2413
qwen3.5-27b_20260823_223518,baseline,17,24,value_axis,-6.843349456787109,-10.74950122833252,-12.156254768371582,-9.570101737976074,2413
qwen3.5-27b_20260823_223518,baseline,17,24,random_control,0.5770305395126343,0.4573266804218292,0.4398861229419708,0.4693630337715149,2413
qwen3.5-27b_20260823_223518,baseline,17,40,value_axis,15.245105743408203,10.22788143157959,8.662734031677246,12.856893539428711,2413
qwen3.5-27b_20260823_223518,baseline,17,40,random_control,-1.036003828048706,-1.3242177963256836,-1.1460257768630981,-1.1253584623336792,2413
qwen3.5-27b_20260823_223518,baseline,18,32,value_axis,-0.9518280029296875,-3.8969998359680176,-6.272958755493164,-3.576416254043579,9308
qwen3.5-27b_20260823_223518,baseline,18,32,random_control,-0.3838731050491333,0.021951183676719666,-0.0617840476334095,0.014092708006501198,9308
qwen3.5-27b_20260823_223518,baseline,18,24,value_axis,-6.816493034362793,-9.369290351867676,-11.904324531555176,-8.445197105407715,9308
qwen3.5-27b_20260823_223518,baseline,18,24,random_control,0.5659584403038025,0.48210597038269043,0.42109519243240356,0.4646693468093872,9308
qwen3.5-27b_20260823_223518,baseline,18,40,value_axis,15.288623809814453,13.71844482421875,9.792084693908691,13.619965553283691,9308
qwen3.5-27b_20260823_223518,baseline,18,40,random_control,-1.0482203960418701,-1.3138940334320068,-1.1456336975097656,-1.440852403640747,9308
qwen3.5-27b_20260823_223518,baseline,19,32,value_axis,-0.9518296718597412,-4.238090515136719,-6.376177787780762,-2.6447556018829346,11716
qwen3.5-27b_20260823_223518,baseline,19,32,random_control,-0.3838728666305542,0.020972874015569687,0.1189352348446846,0.012601995840668678,11716
qwen3.5-27b_20260823_223518,baseline,19,24,value_axis,-6.816488265991211,-9.431010246276855,-11.684211730957031,-8.375728607177734,11716
qwen3.5-27b_20260823_223518,baseline,19,24,random_control,0.5659583210945129,0.46490177512168884,0.36028802394866943,0.4546477496623993,11716
qwen3.5-27b_20260823_223518,baseline,19,40,value_axis,15.288619995117188,12.960018157958984,9.77047061920166,15.599281311035156,11716
qwen3.5-27b_20260823_223518,baseline,19,40,random_control,-1.0482219457626343,-1.2761919498443604,-1.0181492567062378,-1.2636628150939941,11716
qwen3.5-27b_20260823_223518,baseline,20,32,value_axis,-0.9518304467201233,-4.183966636657715,-6.305305004119873,-3.3582522869110107,7619
qwen3.5-27b_20260823_223518,baseline,20,32,random_control,-0.3838730454444885,-0.05340149626135826,0.05049734190106392,-0.04824959114193916,7619
qwen3.5-27b_20260823_223518,baseline,20,24,value_axis,-6.816487789154053,-9.466459274291992,-11.70411491394043,-9.097628593444824,7619
qwen3.5-27b_20260823_223518,baseline,20,24,random_control,0.5659583210945129,0.48068395256996155,0.3872513473033905,0.48263609409332275,7619
qwen3.5-27b_20260823_223518,baseline,20,40,value_axis,15.288633346557617,12.776249885559082,9.611352920532227,14.872056007385254,7619
qwen3.5-27b_20260823_223518,baseline,20,40,random_control,-1.0482215881347656,-1.254469871520996,-1.0627156496047974,-1.4760544300079346,7619
qwen3.5-27b_20260823_223518,baseline,21,32,value_axis,-0.9518304467201233,-4.036257266998291,-5.379834175109863,-3.1899771690368652,8279
qwen3.5-27b_20260823_223518,baseline,21,32,random_control,-0.3838730454444885,-0.059083491563797,-0.06306350976228714,-0.054832082241773605,8279
qwen3.5-27b_20260823_223518,baseline,21,24,value_axis,-6.816487789154053,-9.335330963134766,-11.55272102355957,-8.860878944396973,8279
qwen3.5-27b_20260823_223518,baseline,21,24,random_control,0.5659583210945129,0.47634539008140564,0.43363648653030396,0.514657199382782,8279
qwen3.5-27b_20260823_223518,baseline,21,40,value_axis,15.288633346557617,12.974447250366211,11.086408615112305,15.238791465759277,8279
qwen3.5-27b_20260823_223518,baseline,21,40,random_control,-1.0482215881347656,-1.233513355255127,-1.0864230394363403,-1.4111945629119873,8279
qwen3.5-27b_20260823_223518,baseline,22,32,value_axis,-0.9518280029296875,-4.095162868499756,-7.190982818603516,-3.682790517807007,9290
qwen3.5-27b_20260823_223518,baseline,22,32,random_control,-0.3838731050491333,0.017914732918143272,-0.008630454540252686,-0.014376337639987469,9290
qwen3.5-27b_20260823_223518,baseline,22,24,value_axis,-6.816493034362793,-9.288031578063965,-12.2651948928833,-9.232824325561523,9290
qwen3.5-27b_20260823_223518,baseline,22,24,random_control,0.5659584403038025,0.4506656229496002,0.4267962574958801,0.5598518252372742,9290
qwen3.5-27b_20260823_223518,baseline,22,40,value_axis,15.288623809814453,13.031218528747559,8.719532012939453,14.566015243530273,9290
qwen3.5-27b_20260823_223518,baseline,22,40,random_control,-1.0482203960418701,-1.2588281631469727,-1.1114599704742432,-1.4396165609359741,9290
qwen3.5-27b_20260823_223518,baseline,23,32,value_axis,-0.9518280029296875,-3.971078395843506,-6.5377678871154785,-3.1088953018188477,9543
qwen3.5-27b_20260823_223518,baseline,23,32,random_control,-0.3838731050491333,0.025999896228313446,0.03494080528616905,0.06008962541818619,9543
qwen3.5-27b_20260823_223518,baseline,23,24,value_axis,-6.816493034362793,-9.280235290527344,-11.901557922363281,-8.88924789428711,9543
qwen3.5-27b_20260823_223518,baseline,23,24,random_control,0.5659584403038025,0.4769298732280731,0.33542895317077637,0.5236719250679016,9543
qwen3.5-27b_20260823_223518,baseline,23,40,value_axis,15.288623809814453,13.142073631286621,9.718453407287598,14.932687759399414,9543
qwen3.5-27b_20260823_223518,baseline,23,40,random_control,-1.0482203960418701,-1.2228869199752808,-1.1483708620071411,-1.32341730594635,9543
qwen3.5-27b_20260823_223518,baseline,24,32,value_axis,-0.9518280029296875,-4.127559661865234,-6.130552768707275,-2.9454240798950195,9379
qwen3.5-27b_20260823_223518,baseline,24,32,random_control,-0.3838731050491333,-0.006077904719859362,0.04584508016705513,0.036735232919454575,9379
qwen3.5-27b_20260823_223518,baseline,24,24,value_axis,-6.816493034362793,-9.341253280639648,-11.570984840393066,-8.207005500793457,9379
qwen3.5-27b_20260823_223518,baseline,24,24,random_control,0.5659584403038025,0.45508629083633423,0.37417906522750854,0.5012921690940857,9379
qwen3.5-27b_20260823_223518,baseline,24,40,value_axis,15.288623809814453,12.8264799118042,9.825504302978516,14.442270278930664,9379
qwen3.5-27b_20260823_223518,baseline,24,40,random_control,-1.0482203960418701,-1.197503685951233,-1.0757360458374023,-1.2249356508255005,9379
qwen3.5-27b_20260823_223518,baseline,25,32,value_axis,-0.9518304467201233,-4.207067966461182,-5.878326416015625,-2.5144169330596924,7063
qwen3.5-27b_20260823_223518,baseline,25,32,random_control,-0.3838730454444885,0.025613928213715553,0.03693218529224396,0.1513928472995758,7063
qwen3.5-27b_20260823_223518,baseline,25,24,value_axis,-6.816487789154053,-9.634955406188965,-11.542642593383789,-8.735674858093262,7063
qwen3.5-27b_20260823_223518,baseline,25,24,random_control,0.5659583210945129,0.4637134373188019,0.4276677072048187,0.5436205863952637,7063
qwen3.5-27b_20260823_223518,baseline,25,40,value_axis,15.288633346557617,13.087894439697266,10.169569969177246,16.10689353942871,7063
qwen3.5-27b_20260823_223518,baseline,25,40,random_control,-1.0482215881347656,-1.2744954824447632,-1.0669655799865723,-1.3600997924804688,7063
qwen3.5-27b_20260823_223518,baseline,26,32,value_axis,-0.9518280029296875,-4.273507118225098,-6.6289544105529785,-3.6142139434814453,9453
qwen3.5-27b_20260823_223518,baseline,26,32,random_control,-0.3838731050491333,0.023247728124260902,0.08966565132141113,0.0185816939920187,9453
qwen3.5-27b_20260823_223518,baseline,26,24,value_axis,-6.816493034362793,-9.56533432006836,-11.8749418258667,-9.529352188110352,9453
qwen3.5-27b_20260823_223518,baseline,26,24,random_control,0.5659584403038025,0.47076091170310974,0.3633594512939453,0.4423830509185791,9453
qwen3.5-27b_20260823_223518,baseline,26,40,value_axis,15.288623809814453,12.875874519348145,9.52473258972168,15.229043006896973,9453
qwen3.5-27b_20260823_223518,baseline,26,40,random_control,-1.0482203960418701,-1.2481178045272827,-1.0988404750823975,-1.4461746215820312,9453
qwen3.5-27b_20260823_223518,baseline,27,32,value_axis,-0.9518323540687561,-4.701244831085205,-6.357487678527832,-2.994382858276367,6173
qwen3.5-27b_20260823_223518,baseline,27,32,random_control,-0.3838728070259094,-0.020689064636826515,0.05905117094516754,-0.13797949254512787,6173
qwen3.5-27b_20260823_223518,baseline,27,24,value_axis,-6.816478252410889,-9.773324966430664,-11.731733322143555,-8.508831024169922,6173
qwen3.5-27b_20260823_223518,baseline,27,24,random_control,0.5659580230712891,0.447832852602005,0.3538452982902527,0.5532827377319336,6173
qwen3.5-27b_20260823_223518,baseline,27,40,value_axis,15.288622856140137,11.652276039123535,9.249458312988281,13.616833686828613,6173
qwen3.5-27b_20260823_223518,baseline,27,40,random_control,-1.048221468925476,-1.2053829431533813,-1.026383638381958,-1.0969314575195312,6173
qwen3.5-27b_20260823_223518,baseline,28,32,value_axis,-0.9518280029296875,-4.246811389923096,-6.070608615875244,-4.615734100341797,8547
qwen3.5-27b_20260823_223518,baseline,28,32,random_control,-0.3838730752468109,0.03558595851063728,0.02462123893201351,0.00612190505489707,8547
qwen3.5-27b_20260823_223518,baseline,28,24,value_axis,-6.816493034362793,-9.594110488891602,-11.582365989685059,-9.717325210571289,8547
qwen3.5-27b_20260823_223518,baseline,28,24,random_control,0.5659584403038025,0.4640073776245117,0.43294867873191833,0.5114243030548096,8547
qwen3.5-27b_20260823_223518,baseline,28,40,value_axis,15.28862476348877,12.924263000488281,10.298117637634277,12.411479949951172,8547
qwen3.5-27b_20260823_223518,baseline,28,40,random_control,-1.0482203960418701,-1.2377440929412842,-1.1267493963241577,-1.5230423212051392,8547
qwen3.5-27b_20260823_223518,baseline,29,32,value_axis,-0.9518296718597412,-4.239074230194092,-6.46108341217041,-3.1806774139404297,9971
qwen3.5-27b_20260823_223518,baseline,29,32,random_control,-0.3838728666305542,-0.019070584326982498,0.10719269514083862,-0.07581114768981934,9971
qwen3.5-27b_20260823_223518,baseline,29,24,value_axis,-6.816488265991211,-9.369473457336426,-11.669264793395996,-8.334013938903809,9971
qwen3.5-27b_20260823_223518,baseline,29,24,random_control,0.5659583210945129,0.46437323093414307,0.37761712074279785,0.4704773426055908,9971
qwen3.5-27b_20260823_223518,baseline,29,40,value_axis,15.288619995117188,12.625289916992188,9.58035659790039,13.921197891235352,9971
qwen3.5-27b_20260823_223518,baseline,29,40,random_control,-1.0482219457626343,-1.2325503826141357,-1.07865309715271,-1.1679338216781616,9971
qwen3.5-27b_20260823_223518,baseline,30,32,value_axis,-0.9518304467201233,-4.385599613189697,-5.953952789306641,-2.7850680351257324,8089
qwen3.5-27b_20260823_223518,baseline,30,32,random_control,-0.3838730454444885,0.036826908588409424,0.04221414402127266,0.025531496852636337,8089
qwen3.5-27b_20260823_223518,baseline,30,24,value_axis,-6.816487789154053,-9.589547157287598,-11.546648025512695,-8.51729965209961,8089
qwen3.5-27b_20260823_223518,baseline,30,24,random_control,0.5659583210945129,0.4522095024585724,0.35704970359802246,0.4796651005744934,8089
qwen3.5-27b_20260823_223518,baseline,30,40,value_axis,15.288633346557617,12.540868759155273,10.294391632080078,14.863791465759277,8089
qwen3.5-27b_20260823_223518,baseline,30,40,random_control,-1.0482215881347656,-1.2546977996826172,-1.1263710260391235,-1.2004574537277222,8089
qwen3.5-27b_20260823_223518,baseline,31,32,value_axis,-0.9518280029296875,-3.842177629470825,-5.803219795227051,-2.4745213985443115,8914
qwen3.5-27b_20260823_223518,baseline,31,32,random_control,-0.3838730752468109,-0.04507274553179741,0.0781073197722435,-0.15451553463935852,8914
qwen3.5-27b_20260823_223518,baseline,31,24,value_axis,-6.816493034362793,-9.202340126037598,-11.3031005859375,-8.397073745727539,8914
qwen3.5-27b_20260823_223518,baseline,31,24,random_control,0.5659584403038025,0.45946499705314636,0.37427452206611633,0.4743536412715912,8914
qwen3.5-27b_20260823_223518,baseline,31,40,value_axis,15.28862476348877,13.373309135437012,10.178322792053223,15.900527000427246,8914
qwen3.5-27b_20260823_223518,baseline,31,40,random_control,-1.0482203960418701,-1.2586357593536377,-1.1548454761505127,-1.2936277389526367,8914
qwen3.5-27b_20260823_223518,baseline,32,32,value_axis,-0.9518304467201233,-4.477130889892578,-5.0966668128967285,-2.0471014976501465,6869
qwen3.5-27b_20260823_223518,baseline,32,32,random_control,-0.3838730454444885,-0.014572358690202236,-0.021455302834510803,0.09145145118236542,6869
qwen3.5-27b_20260823_223518,baseline,32,24,value_axis,-6.816487789154053,-9.671241760253906,-11.349160194396973,-8.104636192321777,6869
qwen3.5-27b_20260823_223518,baseline,32,24,random_control,0.5659583210945129,0.460031121969223,0.4314727485179901,0.45055049657821655,6869
qwen3.5-27b_20260823_223518,baseline,32,40,value_axis,15.288633346557617,12.453445434570312,12.217573165893555,15.181057929992676,6869
qwen3.5-27b_20260823_223518,baseline,32,40,random_control,-1.0482215881347656,-1.263405680656433,-1.0845155715942383,-1.0768009424209595,6869
qwen3.5-27b_20260823_223518,baseline,33,32,value_axis,-0.9518304467201233,-4.069429874420166,-5.708410739898682,-2.797637939453125,7358
qwen3.5-27b_20260823_223518,baseline,33,32,random_control,-0.3838730454444885,-0.028385763987898827,-0.01564696989953518,0.08653075993061066,7358
qwen3.5-27b_20260823_223518,baseline,33,24,value_axis,-6.816487789154053,-9.414559364318848,-11.657099723815918,-8.648402214050293,7358
qwen3.5-27b_20260823_223518,baseline,33,24,random_control,0.5659583210945129,0.47769585251808167,0.3083283305168152,0.4904809892177582,7358
qwen3.5-27b_20260823_223518,baseline,33,40,value_axis,15.288633346557617,13.209885597229004,11.105876922607422,15.547950744628906,7358
qwen3.5-27b_20260823_223518,baseline,33,40,random_control,-1.0482215881347656,-1.2699822187423706,-1.1690977811813354,-1.25275456905365,7358
qwen3.5-27b_20260823_223518,baseline,34,32,value_axis,-0.9518280029296875,-4.005262851715088,-6.114232063293457,-2.1796789169311523,9721
qwen3.5-27b_20260823_223518,baseline,34,32,random_control,-0.3838731050491333,0.035969484597444534,0.07718805968761444,-0.0690845400094986,9721
qwen3.5-27b_20260823_223518,baseline,34,24,value_axis,-6.816493034362793,-9.464861869812012,-11.450300216674805,-8.040361404418945,9721
qwen3.5-27b_20260823_223518,baseline,34,24,random_control,0.5659584403038025,0.46317875385284424,0.33257415890693665,0.4571354389190674,9721
qwen3.5-27b_20260823_223518,baseline,34,40,value_axis,15.288623809814453,13.416646003723145,10.098194122314453,15.780617713928223,9721
qwen3.5-27b_20260823_223518,baseline,34,40,random_control,-1.0482203960418701,-1.2965317964553833,-1.0370336771011353,-1.216032862663269,9721
qwen3.5-27b_20260823_223518,baseline,35,32,value_axis,-0.9518304467201233,-4.211482524871826,-5.327908992767334,-2.5348007678985596,7045
qwen3.5-27b_20260823_223518,baseline,35,32,random_control,-0.3838730454444885,-0.010313344188034534,-0.010453376919031143,-0.005497829522937536,7045
qwen3.5-27b_20260823_223518,baseline,35,24,value_axis,-6.816487789154053,-9.564617156982422,-11.375785827636719,-8.732274055480957,7045
qwen3.5-27b_20260823_223518,baseline,35,24,random_control,0.5659583210945129,0.4655340015888214,0.39280328154563904,0.5067070722579956,7045
qwen3.5-27b_20260823_223518,baseline,35,40,value_axis,15.288633346557617,12.890249252319336,11.141347885131836,15.745741844177246,7045
qwen3.5-27b_20260823_223518,baseline,35,40,random_control,-1.0482215881347656,-1.24723482131958,-1.1091946363449097,-1.3710702657699585,7045
qwen3.5-27b_20260823_223518,baseline,36,32,value_axis,-0.9518296718597412,-3.924769639968872,-5.9737229347229,-2.5219244956970215,10179
qwen3.5-27b_20260823_223518,baseline,36,32,random_control,-0.3838728666305542,-0.002455003559589386,0.08313178271055222,-0.03556923195719719,10179
qwen3.5-27b_20260823_223518,baseline,36,24,value_axis,-6.816488265991211,-9.341378211975098,-11.459981918334961,-7.993314266204834,10179
qwen3.5-27b_20260823_223518,baseline,36,24,random_control,0.5659583210945129,0.48109763860702515,0.3606283664703369,0.4360208213329315,10179
qwen3.5-27b_20260823_223518,baseline,36,40,value_axis,15.288619995117188,13.404361724853516,9.752532005310059,15.131481170654297,10179
qwen3.5-27b_20260823_223518,baseline,36,40,random_control,-1.0482219457626343,-1.262121558189392,-1.03496515750885,-1.3069067001342773,10179
qwen3.5-27b_20260823_223518,baseline,37,32,value_axis,-0.9518304467201233,-4.5799241065979,-6.294970512390137,-3.5496914386749268,8041
qwen3.5-27b_20260823_223518,baseline,37,32,random_control,-0.3838730454444885,-0.03207586705684662,-0.04247067868709564,-0.07108018547296524,8041
qwen3.5-27b_20260823_223518,baseline,37,24,value_axis,-6.816487789154053,-9.624932289123535,-11.676687240600586,-8.75719928741455,8041
qwen3.5-27b_20260823_223518,baseline,37,24,random_control,0.5659583210945129,0.4503725469112396,0.4318166673183441,0.4940229654312134,8041
qwen3.5-27b_20260823_223518,baseline,37,40,value_axis,15.288633346557617,11.924962997436523,9.616889953613281,13.65954875946045,8041
qwen3.5-27b_20260823_223518,baseline,37,40,random_control,-1.0482215881347656,-1.236248254776001,-1.0574992895126343,-1.3925046920776367,8041
